esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
4384506,2.02E+13,74,357.5,-22.5,3.979,3.951,37,35,33.6,101
8698155,2.02E+13,74.4,357.5,-22.5,3.98,3.951,37,35,33.61,101.05
9855836,2.02E+13,74.4,357.7,-22.5,3.981,3.951,37,35,33.63,101.09
3233524,2.02E+13,74.4,357.7,-22.5,3.981,3.952,37,35,33.64,101.14
5353843,2.02E+13,74.4,357.7,-22.5,3.982,3.952,37,35,33.65,101.19
9432994,2.02E+13,74.4,357.8,-22.5,3.982,3.953,37,35,33.68,101.25
3000437,2.02E+13,74.4,357.8,-22.5,3.982,3.953,37,35,33.7,101.3
1756465,2.02E+13,74.4,357.8,-22.5,3.982,3.953,37,35,33.71,101.35
6774113,2.02E+13,74.4,357.8,-22.5,3.982,3.953,37,35,33.73,101.4
9540540,2.02E+13,74.4,357.8,-22.5,3.983,3.955,37,35,33.75,101.45
9596836,2.02E+13,74.4,358,-22.5,3.984,3.954,37,35,33.76,101.5
3520393,2.02E+13,74.4,358,-22.5,3.984,3.955,37,35,33.78,101.55
6096052,2.02E+13,74.8,358,-22.5,3.985,3.956,37,35,33.8,101.6
6017088,2.02E+13,74.8,358,-22.5,3.984,3.956,37,35,33.81,101.65
3500440,2.02E+13,74.8,358,-22.5,3.985,3.957,37,35,33.83,101.7
7350954,2.02E+13,74.8,358.2,-22.5,3.985,3.957,37,35,33.85,101.75
6843043,2.02E+13,74.8,358.2,-22.5,3.986,3.957,37,35,33.86,101.8
8094323,2.02E+13,74.8,358.2,-22.5,3.986,3.957,37,35,33.88,101.85
5833308,2.02E+13,74.8,358.2,-22.5,3.986,3.957,37,35,33.89,101.9
8327550,2.02E+13,74.8,358.2,-22.5,3.987,3.958,37,35,33.91,101.95
4580264,2.02E+13,74.8,358.3,-22.5,3.988,3.958,37,35,33.93,102
2043259,2.02E+13,74.8,358.3,-22.5,3.988,3.958,37,35,33.95,102.06
2636266,2.02E+13,74.8,358.3,-22.5,3.988,3.958,37,35,33.97,102.12
6976803,2.02E+13,75.2,358.5,-22.5,3.988,3.959,37,35,33.98,102.17
3739661,2.02E+13,75.2,358.3,-22.5,3.988,3.96,37,35,34,102.22
9810647,2.02E+13,75.2,358.5,-22.5,3.99,3.961,37,35,34.01,102.27
4550364,2.02E+13,75.2,358.5,-22.5,3.989,3.96,37,35,34.04,102.32
9388820,2.02E+13,75.2,358.5,-22.5,3.99,3.961,37,35,34.05,102.37
4369382,2.02E+13,75.2,358.6,-22.5,3.99,3.961,37,35,34.06,102.42
2949384,2.02E+13,75.2,358.5,-22.5,3.991,3.962,37,35,34.09,102.47
4703592,2.02E+13,75.2,358.6,-22.5,3.991,3.961,37,35,34.1,102.52
5965252,2.02E+13,75.2,358.6,-22.5,3.992,3.963,37,35,34.11,102.56
7331338,2.02E+13,75.2,358.6,-22.5,3.992,3.963,37,35,34.14,102.61
2907516,2.02E+13,75.6,358.6,-22.5,3.992,3.963,37,35,34.15,102.66
9271119,2.02E+13,75.6,358.8,-22.5,3.992,3.963,37,35,34.16,102.71
5012038,2.02E+13,75.6,358.8,-22.5,3.993,3.964,37,35,34.19,102.78
8439790,2.02E+13,20,327.1,-73.80002,3.654,3.62,36,34,8.97,26.96
2719933,2.02E+13,20,327.5,-73.70001,3.661,3.625,36,34,9.02,27.14
9465310,2.02E+13,20,327.7,-73.70001,3.662,3.628,36,34,9.07,27.27
2742271,2.02E+13,20,327.8,-73.70001,3.664,3.631,36,34,9.13,27.45
8829566,2.02E+13,20.4,328,-73.70001,3.666,3.633,36,34,9.19,27.62
1699262,2.02E+13,20.4,328.2,-73.80002,3.668,3.634,36,35,9.24,27.79
9916089,2.02E+13,20.4,328.3,-73.70001,3.669,3.636,36,35,9.3,27.95
4366747,2.02E+13,20.8,328.5,-73.70001,3.67,3.637,36,35,9.349999,28.12
